c26645      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26649      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26651      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26654      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26658      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26660      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26663      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26667      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26669      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26672      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26676      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26678      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26681      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26685      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26687      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26690      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26694      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26696      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26699      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26703      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26705      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26708      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26712      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26714      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26717      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26721      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26723      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26726      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26730      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26732      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26735      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26739      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26741      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26744      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26748      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26750      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26753      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26757      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26759      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26762      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26766      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26768      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26771      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26775      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26777      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26780      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26784      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26786      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26789      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26793      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26795      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26798      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26802      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26804      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26807      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26811      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26813      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26816      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26820      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26822      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26825      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26829      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26831      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26834      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26838      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26840      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26843      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26847      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26849      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26852      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26856      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26858      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26861      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26865      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26867      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26870      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26874      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26876      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26879      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26883      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26885      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26888      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26892      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26894      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26897      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26901      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26903      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26906      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26910      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26912      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26915      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26919      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26921      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26924      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26928      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26930      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26933      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26937      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26939      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26942      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26946      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26948      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26951      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26955      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26957      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26960      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26964      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26966      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26969      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26973      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26975      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26978      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26982      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26984      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26987      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c26991      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c26993      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c26996      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27000      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27002      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27005      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27009      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27011      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27014      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27018      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27020      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27023      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27027      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27029      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27032      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27036      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27038      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27041      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27045      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27047      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27050      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27054      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27056      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27059      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27063      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27065      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27068      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27072      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27074      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27077      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27081      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27083      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27086      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27090      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27092      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27095      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27099      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27101      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27104      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27108      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27110      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27113      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27117      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27119      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27122      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27126      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27128      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27131      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27135      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27137      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27140      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27144      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27146      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27149      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27153      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27155      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27158      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27162      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27164      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27167      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27171      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27173      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27176      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27180      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27182      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27185      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27189      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27191      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27194      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27198      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27200      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27203      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27207      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27209      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27212      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27216      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27218      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27221      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27225      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27227      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27230      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27234      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27236      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27239      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27243      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27245      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27248      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27252      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27254      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27257      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27261      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27263      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27266      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27270      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27272      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27275      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27279      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27281      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27284      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27288      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27290      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27293      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27297      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27299      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27302      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27306      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27308      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27311      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27315      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27317      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27320      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27324      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27326      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27329      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27333      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27335      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27338      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27342      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27344      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27347      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27351      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27353      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27356      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27360      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27362      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27365      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27369      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27371      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27374      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27378      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27380      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27383      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27387      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c27389      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c27392      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c27396      A:10 X:FF Y:00 S:FD P:nvubdIzc $C85F:  48        PHA
c27399      A:10 X:FF Y:00 S:FC P:nvubdIzc $C860:  A5 10     LDA $10 = #$0
c27402      A:00 X:FF Y:00 S:FC P:nvubdIZc $C862:  29 7F     AND #$7F
c27404      A:00 X:FF Y:00 S:FC P:nvubdIZc $C864:  8D 00 20  STA
c27408      A:00 X:FF Y:00 S:FC P:nvubdIZc $C867:  85 10     STA
c27411      A:00 X:FF Y:00 S:FC P:nvubdIZc $C869:  A9 00     LDA $C86A = #$0
c27413      A:00 X:FF Y:00 S:FC P:nvubdIZc $C86B:  8D 03 20  STA
c27417      A:00 X:FF Y:00 S:FC P:nvubdIZc $C86E:  A9 02     LDA $C86F = #$2
c27419      A:02 X:FF Y:00 S:FC P:nvubdIzc $C870:  8D 14 40  STA
c27423      A:02 X:FF Y:00 S:FC P:nvubdIzc $C873:  A9 31     LDA $C874 = #$31
c27425      A:31 X:FF Y:00 S:FC P:nvubdIzc $C875:  85 00     STA
c27428      A:31 X:FF Y:00 S:FC P:nvubdIzc $C877:  A9 03     LDA $C878 = #$3
c27430      A:03 X:FF Y:00 S:FC P:nvubdIzc $C879:  85 01     STA
c27433      A:03 X:FF Y:00 S:FC P:nvubdIzc $C87B:  20 28 F2  JSR
c27439      A:03 X:FF Y:00 S:FA P:nvubdIzc $  F228:  AE 02 20  LDX $2002 = #$90
c27443      A:03 X:90 Y:00 S:FA P:NvubdIzc $  F22B:  A0 00     LDY
c27445      A:03 X:90 Y:00 S:FA P:nvubdIZc $  F22D:  B1 00     LDA $331 = #$0
c27450      A:00 X:90 Y:00 S:FA P:nvubdIZc $  F22F:  D0 BB     BNE
c27452      A:00 X:90 Y:00 S:FA P:nvubdIZc $  F231:  A5 12     LDA $12 = #$0
c27455      A:00 X:90 Y:00 S:FA P:nvubdIZc $  F233:  8D 05 20  STA
